Feature ID	Taxon	Confidence
8ee3b998abb97b4f455efc72987d48fb	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingorhabdus; s__uncultured_bacterium	0.9414216848597354
e4ccc13789f5772840a64e463787b54b	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Spirosomaceae; g__Pseudarcicella; s__metagenome	0.8529696578830044
fa407555eb20417a368e4eadfeb2f22a	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter	0.9999993146126959
e514b470ea9a05626a5356eb494ae8ad	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Novosphingobium	0.9905871950262606
365cfdbeca3cf999162faaade250be46	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingobium; s__unidentified	0.7340141684671191
d4a871c0356f35319f7d274011ac9712	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Salinisphaerales; f__Solimonadaceae; g__Nevskia; s__uncultured_bacterium	0.8224442289325774
95579e034c4c6f5898bb7963ea988091	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__NS11-12_marine_group; g__NS11-12_marine_group; s__uncultured_Bacteroidetes	0.9998465776118844
7b739ef07c4329c6ba5017b5eb4dee2e	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Spirosomaceae; g__Pseudarcicella	0.9999999999674016
5227ddb844de98cae6f6fa3418284e72	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter	0.9999990489830862
6921163bc1cdcfcd3049c88d5c53e458	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Curvibacter	0.9839414542404906
2a77d10ce993f6352cb0be5d2fba3bda	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Limnohabitans	0.9998386233698966
8d1d388fadb043af075871756afbf99e	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Rhodocyclaceae; g__C39; s__uncultured_bacterium	0.7645526629118373
e0a1180f236311b96b507b83d54e6c89	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Curvibacter	0.9824328018424334
d8259a13ba7de9b0fde6ac8d799bb16f	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Rhodocyclaceae; g__Zoogloea; s__uncultured_bacterium	0.9086189837874762
81a6846626aa87b21e01e44103c6afeb	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.9996376186762975
cc6f591b98e5a81f649ae5847993debe	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Acidovorax; s__Acidovorax_delafieldii	0.7507106175342795
9f652749229ffe97ba1e1be57dfe1275	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Pelomonas	0.7417449281708174
54eeed908a70188f7f605b8b21f8952c	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__NS11-12_marine_group; g__NS11-12_marine_group; s__uncultured_Bacteroidetes	0.9997439131229316
1fd9d0e404dd27250351ef315214bb7d	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.999598019571652
65f7d7faf61e01b19c65a15310636981	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Pseudorhodobacter; s__uncultured_bacterium	0.7743313173990256
3cc54a8bd70a90f083f756d86807dedb	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Acidovorax; s__Acidovorax_delafieldii	0.7783104122292717
5fdf60c9772d95ec3635bd92be1ae155	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Curvibacter	0.9840490921861588
36bad08c67f17ce28450b92e9be19d71	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Limnobacter; s__Limnobacter_thiooxidans	0.8747269995964866
0bb21a11ee8a9be539c7833921bbface	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Salinisphaerales; f__Solimonadaceae; g__Nevskia; s__uncultured_bacterium	0.7704945758804106
daff5a95aa399881cf2cbe3c8f69e6e0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__uncultured_Cytophagales	0.9998714120055606
e6de4955bcb6cec969f039b45bdb3d66	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Limnohabitans; s__Limnohabitans_sp.	0.8770848058359542
6021703d3426af80a5a022c64e2631c2	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.9999958957901572
e75a815b0fe49cb8ef7faf0c16708cba	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__marine_metagenome	0.9989769246663525
4107e02273377a6dc9f4c79ac86a96d0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Limnohabitans	0.9999906650648251
438126c29c1bc3d8378e7f964e04d801	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__uncultured_Cytophagales	0.9998635104906684
2d2358c220c849e73b9eef619a815c2e	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Hydrogenophaga	0.9209647838585001
ebf1e415224ad3443e0c97e1586950d6	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Spirosomaceae; g__Pseudarcicella; s__Pseudarcicella_sp.	0.8216310082981338
731241b12c3b86ff3e0826ae86bac06d	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Malikia; s__uncultured_bacterium	0.7675169795107832
a11484f2bcd9612680cb023fcef7afb1	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	0.9980344930366004
a778570546207d563d9867889edb0a92	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Acidovorax	0.9292410551653422
819b179aa2b8c1156d8e612cb6d7f6ae	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Rhodocyclaceae; g__Zoogloea; s__Zoogloea_oryzae	0.9138907234934114
0b76ed32aae3ae96108843afe56333b1	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Crocinitomicaceae; g__Fluviicola; s__uncultured_Cryomorphaceae	0.9722060767108955
9394c0893ffc6c5aa2066e25db238915	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingobium	0.9904015684091381
c8d1b7129ab94d607bd5e72e8129a618	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Alcaligenaceae	0.9999999735038073
0d9847b0fb4c47bca1436507347af16f	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Xylophilus; s__uncultured_bacterium	0.9519628777721607
ced1ca0ccc6ae27bfdf4dc410d35f853	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__Pseudomonas_reinekei	0.7601442253403642
0991ae71cc11a1743289f1c907fb7ff5	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Hydrogenophaga	0.9235994935063088
4a17359691935c3a66f9e1031fa33a51	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Limnohabitans	0.9347446795234858
a3bfa8863161659d46b2eb926b52dd09	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Spirosomaceae; g__Pseudarcicella	0.9999999999287668
128608c271aadd98289e5b489036fab4	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__uncultured_Flavobacteriales	0.9154666284328695
c5bd9d3784edfce54aef45b98914b9e2	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Spirosomaceae; g__Arcicella	0.9913995952680753
07be80c4a08e51d818d9124237ee1c2c	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Spirosomaceae; g__Pseudarcicella; s__metagenome	0.8362161304726266
c63ff5afbfe3123d9a6aceef1528abd2	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium	0.969952708285739
6ca1e7ebaba0fa7508794f4a9c9a3d46	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Curvibacter	0.9852757229650101
e1b47daf858efc1d27167696b0587d22	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Spirosomaceae; g__Pseudarcicella; s__Pseudarcicella_sp.	0.8415794071128841
40853ee7d3314fb19969d11d6346bf7f	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Limnohabitans	0.9999194060760652
f93f157d79fc6a916d7cd51793973c40	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Crocinitomicaceae; g__Fluviicola; s__uncultured_Cryomorphaceae	0.9796308372720666
a8e29cf82dd0871dc9b8a1f0a8d51074	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.9975256467756202
6e2c6e5969b8cb8fd0b2ce0ee411ef7d	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingobium	0.9359059195280777
7ffa723500157b314567f6ddd796b8e6	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Spirosomaceae; g__Lacihabitans; s__uncultured_bacterium	0.8812367445446944
a09537cde14514bbbd4fe12c9af28ee9	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Acidovorax	0.9372366377455725
7c1e7088486f649af5afdef83983769a	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Microbacteriaceae; g__Aurantimicrobium; s__uncultured_actinobacterium	0.9169399447655523
a37bda9404a8bd1f62d8ed73293fac65	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingobium	0.9883347471844462
34e57d6d27c70ef570a9f66294c78394	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Microbacteriaceae; g__Aurantimicrobium	0.8273098986755577
d06144739c82e651ca85ee11bcf208ed	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Limnobacter; s__uncultured_Limnobacter	0.9461396060002389
07228a63ea5fdb01eb12def930794429	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Massilia	0.9879596799502188
74c78916180d3cc30d3ec7c2d7f4b309	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Comamonas	0.8748631853826698
dda0de132842e43a231a83e6e41391d3	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Limnohabitans	0.9737954337347402
ee9dd48c999a0434abd27b59b28cf94b	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Ideonella	0.8073207146381498
7748b1f34613143f388a43f4d2cd127b	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	0.9928522478794563
7c4b463cf7265b45a9c178c89d2e19d3	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Acidovorax	0.9496775976743793
639fe18b5f31e01515b90e68ca775675	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Rhodocyclaceae; g__Zoogloea; s__Zoogloea_oryzae	0.9139429508845129
4a0a72f16444cc25dd15b7263740c893	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingobium	0.9997068378535251
e3ecc99f8c6998e3d138551efb383b18	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Xylophilus; s__uncultured_bacterium	0.9452437117433788
193f0b8f16912915b1905b7fe83b8b9e	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	0.9968923055529392
bb09c14a63acd6c5c2f7883972fcf10a	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Alteromonadaceae; g__Rheinheimera	0.9824122612083693
e475a8e3d6a4eee94c495047bde59981	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Crocinitomicaceae; g__Fluviicola	0.9992604722084067
b6856700a9df36e87c84bc12b81a6f49	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Massilia; s__uncultured_Massilia	0.7562450837211283
9b0f40e39218912c6d60cae8a33d17cc	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingobium	0.9332927417715472
27da2f9b8113e35fd1385baa04aee332	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Xylophilus; s__uncultured_bacterium	0.7620302112208006
055e6af88ac2fa59473d3ca6f5877c5c	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__GKS98_freshwater_group	0.8866683358277235
5cd72165ede6ca3265d31cfad447615a	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	0.9940201210040291
7756fe9bb9feaf16736652b5a6d084a2	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium	0.9697957864703007
2aa207c89bccaef21e6af3730321dcd8	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Spirosomaceae; g__Lacihabitans; s__uncultured_bacterium	0.855746273714737
7a975b96900c318a44ca8faac492b911	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Alteromonadaceae; g__Rheinheimera	0.7037221327896515
3326c703fea3c0a6ece9d6f6136f6fee	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Spirosomaceae; g__Arcicella	0.9890039267539291
273ce20c14fba5c754748615b5d33964	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Acidovorax	0.9972255241659206
d5c0cc7f8eee6ae8e5165591f0dcc057	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Microbacteriaceae; g__Aurantimicrobium; s__uncultured_actinobacterium	0.9020760573824573
bf1546039bd0bbd4f5b691108976283a	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Crocinitomicaceae; g__Fluviicola; s__uncultured_Cryomorphaceae	0.9818463003431183
eaa6ddec099b9739fe5c6574c84821b6	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	0.9968524083402714
fb7864cca0807203e92b03c0da73797a	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Crocinitomicaceae; g__Fluviicola	0.9450501467002805
5506e91d09015a0705df3a569ab4228a	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Spirosomaceae; g__Emticicia; s__uncultured_bacterium	0.979080507495134
51e1a0ca943acd6bba9eb6ead92f9301	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__uncultured_Flavobacteriales	0.915421430087088
6135fe69c332792ccb2bc76fc5822163	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Comamonas	0.8849374974151812
884d854acf05bca9172cdd9c96d2fd21	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium	0.97214272630007
810afd970a44a5f44f44ea64c5347354	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Rhodocyclaceae; g__Zoogloea	0.9999956592267183
853dced941cf643d408ee7f457933d05	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Alteromonadaceae; g__Rheinheimera	0.7010479813392754
29713767cf7f8bf600be8ed160a57faf	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Methylophilaceae; g__Methylophilus; s__uncultured_bacterium	0.9904244704567469
55b8e35593dcff0476dff144516a832d	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingobium; s__Sphingobium_yanoikuyae	0.7563770154452824
d72941ed88c8e35d623c5ad96dfdc469	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Limnobacter; s__uncultured_Limnobacter	0.9477323379946887
93421affb55acde59f0d25e568744f06	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Massilia	0.9873098295002293
3a9dbae0b5601ba10ecaa6aa6dacf7fa	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingobium; s__unidentified	0.8293207645352971
095062e80d4fd38184d9a9370e364fdc	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Ideonella	0.8120465827129191
19a8b4e3094a3ea4a53af0a267a38ab1	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.9997311978589983
22e95b55fea2281cf3ad0ca6fd1563b1	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Rhodocyclaceae; g__Zoogloea; s__uncultured_bacterium	0.9574906908528616
f1909e4788b8fd3dbbe5cf3f20a11ab9	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Alteromonadaceae; g__Rheinheimera	0.9823861407527711
5aaa641e7cfeb3efbb992f10c0f58b6e	d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales; f__Polyangiaceae	0.9339062511166034
e4148eae233b2aaa8c2f26d99740089d	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Salinisphaerales; f__Solimonadaceae; g__Nevskia; s__Nevskia_ramosa	0.9982642140758723
b08afa218c0ceb85239419bfeea45232	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Limnohabitans; s__Limnohabitans_sp.	0.7915370979807398
62ac8276378f730c4570f8d4a624a749	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Reyranellales; f__Reyranellaceae; g__Reyranella; s__uncultured_bacterium	0.9834113344622006
008ab980e136ba4bc5d247b325e14a61	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Rhodocyclaceae; g__Zoogloea	0.9993776215291565
2bec820123f8a7f477fadd640d8c274a	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Acidovorax	0.9577438334773046
876ce375e505ff9e483d11800dd84987	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Alteromonadaceae; g__Rheinheimera	0.8191466880638232
fe9c5a6cfa8431cebc0d5d3344982204	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Pseudorhodobacter; s__metagenome	0.8269679066252492
e39fc82d0fe12353023b119e30586878	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__uncultured; g__uncultured; s__uncultured_bacterium	0.990003157086298
0cf4e0e0586ce5c4bf9d1fdc592e5e1c	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Sphaerotilus; s__uncultured_beta	0.9310027781142213
41d69060e36e1922081463b636756891	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	0.9515471175328017
